date,msl_pressure_hpa,max_temp_degC,min_temp_degC,mean_temp_degC,rh_pct,mean_wind_dir,mean_wind_spd_kts,max_wind_dir,max_wind_spd_kts,rainfall_mm,rain,sunshine_hrs,cloud_cover
12/16/2007,1008.2,31.2,23.4,28.1,80,NE,5,ENE,11,0,no,5.2,6
12/17/2007,1008.8,31.1,24.2,27.5,81,NNE,4,NNE,12,0,no,8.6,6
12/18/2007,1008.5,30.5,24.6,27.9,82,NW,5,NW,16,1.2,yes,3.6,7
12/19/2007,1007.7,29.9,24.3,27.3,86,WNW,6,WNW,15,0,no,1.3,7
12/20/2007,1009.3,31.2,23.7,28,81,SE,7,SE,22,13.4,yes,5.8,7
12/21/2007,1012,28.8,22.1,25,94,S,5,SSE,23,101.6,yes,0,8
12/22/2007,1012.6,26.9,22.5,25.1,90,E,5,ENE,18,3.4,yes,0,8
12/23/2007,1011.4,29.1,20.2,25.7,85,NNE,5,N,24,8.1,yes,0,7
12/24/2007,1010.6,30.3,23.4,27.1,84,W,3,W,9,0,no,8.8,5
12/25/2007,1010.7,30.8,24.1,27.2,81,ENE,3,ENE,11,0,no,8.5,5
12/26/2007,1011.7,30.5,23.6,27.4,73,ENE,5,ENE,12,0,no,10.9,2
12/27/2007,1012.7,29.9,22.4,26.4,76,ENE,5,NE,11,0,no,11.2,1
12/28/2007,1011.3,30,23.2,26.7,81,N,4,N,11,0,no,10.6,2
12/29/2007,1010.3,30.4,23.9,26.9,83,N,4,NNW,8,0,no,10.2,2
12/30/2007,1010.8,31,23.7,27.2,82,NE,5,ENE,12,0,no,10.6,2
12/31/2007,1010.8,30.8,25.1,27.9,81,ENE,5,E,12,0,no,8.5,3
1/1/2008,1011.2,31,22.8,27,81,NNE,4,NE,13,0,no,10.1,2
1/2/2008,1011.7,30.8,22.2,26.9,78,N,5,NNW,11,0,no,9.2,2
1/3/2008,1012.1,30.6,23.7,26.9,77,NNE,4,N,11,0,no,10.2,2
1/4/2008,1012.2,30.5,23.4,27.1,79,NNE,4,NNW,10,0,no,9.9,2
1/5/2008,1011.9,31.1,24.5,27.7,83,E,6,E,20,3.4,yes,8.1,3
1/6/2008,1012.4,30.2,24.6,27.8,83,E,8,ENE,23,2.5,yes,5.1,6
1/7/2008,1012.1,30.8,25.8,28.3,76,ENE,7,E,14,0,no,10.8,3
1/8/2008,1011.9,30.7,24.3,27.8,77,NE,5,NE,11,0,no,10.3,3
1/9/2008,1011.7,31.3,26.2,28.1,81,E,5,ENE,12,0,no,6.8,5
1/10/2008,1010.9,30.9,24.5,28,83,E,5,ENE,16,0.4,yes,10.4,3
1/11/2008,1010.9,30.9,26.2,28.2,81,E,5,ENE,12,0,no,10.3,3
1/12/2008,1010.9,30.6,25.8,28,83,ENE,5,ENE,13,0,no,9.5,3
1/13/2008,1010.8,31,26,28,82,E,10,E,23,1.9,yes,7.1,6
1/14/2008,1011.4,30.2,25.8,27.9,77,E,10,E,22,0,no,10.1,4
1/15/2008,1011.9,30.1,23.6,27.1,77,ENE,6,NE,16,0,no,10.2,3
1/16/2008,1013.1,30,26.4,27.5,73,ENE,8,ENE,19,0,no,10.3,2
1/17/2008,1012.6,30.8,23,26.9,80,N,6,E,19,0,no,10.5,2
1/18/2008,1010.9,30.4,20.7,26,81,NE,4,NE,11,0,no,9.7,2
1/19/2008,1009.8,30.3,23.4,26,77,NNE,4,NE,10,0,no,9.6,2
1/20/2008,1010.1,30.6,23.4,26.6,76,NE,5,ENE,13,0,no,11.2,1
1/21/2008,1009.2,30.8,24.1,27.3,79,NNE,6,NE,13,0,no,9.3,5
1/22/2008,1008.4,31.1,25.5,27.7,83,N,6,N,17,1.2,yes,7.1,5
1/23/2008,1008.5,30.8,25.6,27.8,82,N,7,N,16,0,no,9.1,4
1/24/2008,1009.3,30.3,25.6,27.4,78,N,7,N,16,0,no,6.9,6
1/25/2008,1009.7,30.2,21.8,27.4,73,NNW,6,NNW,14,0,no,9.1,5
1/26/2008,1009.5,30.4,22.3,26.2,75,N,3,N,10,0,no,7.8,7
1/27/2008,1009.8,30.6,22.7,26.5,75,N,5,N,12,0,no,8,5
1/28/2008,1011,30.6,23.7,26.9,73,N,5,N,12,0,no,10.6,4
1/29/2008,1010.8,30.5,21.2,26.5,74,N,5,N,12,0,no,9.8,3
1/30/2008,1010.1,30.1,21.4,26,75,N,4,NNW,11,0,no,11.1,2
1/31/2008,1009.8,30.2,21,25.9,75,NW,3,NW,9,0,no,11.2,2
2/1/2008,1010.1,30.6,24.4,26.9,77,NNW,5,NNW,12,0,no,10.4,3
2/2/2008,1010.4,30.5,23.4,27.5,71,NNW,7,NNW,15,0,no,11.2,2
2/3/2008,1010.2,30,23.2,26.6,74,N,6,NNW,16,0,no,11,3
2/4/2008,1010.2,30.2,25.8,27.6,74,NNW,5,NNW,13,0,no,10,4
2/5/2008,1010.2,30,24.5,27.2,79,NNW,9,N,17,0,no,4.4,7
2/6/2008,1010.7,30,25.3,27.2,81,N,6,N,15,0,no,4.5,7
2/7/2008,1009.7,29.7,24.4,26.6,82,N,10,N,23,3.4,yes,4.1,7
2/8/2008,1009.8,28,23.5,26.1,86,N,8,NNW,20,13.1,yes,0,8
2/9/2008,1009.7,29.9,23.6,26.4,88,N,6,N,17,1.3,yes,3,7
2/10/2008,1010.2,29.5,25.2,26.8,86,N,5,NNW,15,0,no,7.1,6
2/11/2008,1010,30.7,24.6,27.5,86,N,5,N,19,27.4,yes,9.2,6
2/12/2008,1010.7,30,23.6,26.7,89,NE,4,SSE,19,11.3,yes,4.9,7
2/13/2008,1011.2,31.3,26.5,28,84,NE,6,NE,14,0,no,8.4,7
2/14/2008,1011.8,30.9,25.9,28.4,81,ENE,8,ENE,18,0,no,9.8,6
2/15/2008,1011.9,31,25.6,28.3,80,ENE,9,E,26,0,no,6.9,7
2/16/2008,1012.4,30.4,26.4,28.5,79,ENE,9,ENE,20,0,no,8.6,5
2/17/2008,1012,31.3,24.2,27.9,82,N,5,NE,13,0,no,11,2
2/18/2008,1012.1,31.9,24.1,28.1,83,W,3,SE,14,6.8,yes,9.7,4
2/19/2008,1012.7,31,23.5,26.8,87,W,5,NNW,17,43.4,yes,7.2,5
2/20/2008,1012.6,30.9,23.8,27.3,83,N,3,NW,9,0,no,9.8,3
2/21/2008,1012.8,30.8,24.8,27.5,82,N,5,N,14,1.3,yes,9.8,3
2/22/2008,1012.6,30.9,24.2,27.8,78,N,5,N,14,0,no,10.8,2
2/23/2008,1012,30.9,24.4,28,78,N,6,NNW,14,0,no,10.3,2
2/24/2008,1011.5,30.5,26.5,28.1,78,NNW,6,NNW,15,0,no,8.1,4
2/25/2008,1010.9,30.8,26.4,28.4,76,NNW,8,NNW,17,0,no,10.9,2
2/26/2008,1010.2,30.3,24.9,28.1,75,NNW,6,NNW,14,0,no,9.9,5
2/27/2008,1011,30.7,22.8,27,80,NNW,5,ENE,22,8.5,yes,3.2,7
2/28/2008,1010.8,29.7,23.8,26.2,88,N,4,NE,23,27.6,yes,1.2,7
2/29/2008,1010,30,23.5,26.5,86,ENE,5,E,18,1.6,yes,0.5,6
3/1/2008,1009.6,30.6,24.2,27.4,86,NW,3,N,12,1.7,yes,6.7,6
3/2/2008,1010.5,28.6,23.4,26.3,92,VRB,2,N,21,10.8,yes,0,7
3/3/2008,1010.1,31,26,28.2,81,E,6,E,21,0,no,6.3,7
3/4/2008,1009.8,30.9,25.6,28.3,80,ENE,6,NE,19,0,no,9.1,5
3/5/2008,1010.5,31.2,26.6,28.5,77,ENE,5,ENE,12,0,no,10.4,3
3/6/2008,1010.9,31.3,23.9,27.9,77,NE,5,NE,13,0,no,10.9,3
3/7/2008,1010.8,30,23.4,27.5,82,NNE,5,ENE,22,4.1,yes,3.2,6
3/8/2008,1009.5,31.4,27.1,28.9,72,ENE,7,E,14,0,no,4.9,5
3/9/2008,1009.7,31.6,25,29,72,ENE,7,E,18,0,no,7.2,6
3/10/2008,1009.9,31.2,23.7,27.4,81,ENE,8,E,28,1.6,yes,6.9,6
3/11/2008,1009.2,30.7,25.4,27.6,82,NE,4,ENE,15,0,no,9,7
3/12/2008,1008.4,30.9,24.4,28,82,N,4,NNW,16,0,no,8.6,6
3/13/2008,1008.6,31.2,24.6,28,83,N,4,SSE,13,0.5,yes,6.4,5
3/14/2008,1009.8,31.8,23.3,26.9,87,NW,9,WSW,25,55.2,yes,6.3,7
3/15/2008,1009.1,29.9,23.4,27.4,82,NW,9,WNW,20,5.8,yes,2.6,7
3/16/2008,1008.2,29,24.2,26,90,NNE,5,N,17,8.5,yes,0,8
3/17/2008,1007.5,30.8,23.6,26.6,87,NE,3,W,21,4.7,yes,3,7
3/18/2008,1006.9,28.4,24,26.6,87,N,4,NNW,15,10.9,yes,0,8
3/19/2008,1006.6,27.7,23,25.6,91,NNW,8,WNW,22,46.3,yes,0,8
3/20/2008,1005.6,29.8,23.2,26.5,87,WNW,9,NW,22,17.4,yes,1.1,7
3/21/2008,1005.8,29.9,24.9,27.6,84,W,10,NW,23,1,yes,2.2,7
3/22/2008,1007.1,30.9,25.5,28.2,81,WSW,7,WSW,16,0,no,8.4,7
3/23/2008,1008.9,31.4,26.2,28.5,80,W,6,SSW,12,0.8,yes,10,6
3/24/2008,1010.1,31.2,25.3,28.2,77,SSW,6,SSW,12,0,no,10.8,2
3/25/2008,1010.2,31.1,25.4,28.1,76,WSW,4,W,10,0,no,10.9,3
3/26/2008,1010,31.2,23.6,27.8,79,NNE,4,NW,12,0,no,11,2
3/27/2008,1008.9,30.9,26,28.1,75,NW,5,NNW,10,0,no,11.1,1
3/28/2008,1009.5,31,26.5,28.6,72,NW,7,NW,15,0,no,10.5,2
3/29/2008,1010,31.1,24,27.9,75,WNW,4,WNW,12,0,no,11.2,1
3/30/2008,1010.2,31.5,25.7,28.4,75,W,4,W,10,0,no,10.9,2
3/31/2008,1009.6,31.5,24.7,28.7,73,W,5,WSW,11,0,no,11.1,1
4/1/2008,1009.8,31.2,24.7,28.1,79,NW,3,NW,8,0,no,11.2,1
4/2/2008,1010.7,31.7,25.2,28.6,76,NNW,4,NNW,10,0,no,10.3,2
4/3/2008,1010.4,31.5,24.1,28.5,77,NNW,5,NNE,20,16.8,yes,10.8,4
4/4/2008,1009.1,30.7,23.8,27.3,85,NNE,4,E,22,19,yes,0.6,7
4/5/2008,1010.1,31.5,26.4,28.6,81,NE,5,ENE,14,0,no,10.8,4
4/6/2008,1011.4,31.9,23.3,28.7,81,NNE,5,E,12,12.1,yes,10.5,3
4/7/2008,1010.2,31.5,25.4,28.5,80,N,4,E,19,0,no,10.9,3
4/8/2008,1009.2,32.2,25.6,28.8,80,N,4,E,12,0,no,10.6,4
4/9/2008,1009,31.8,24.5,28.5,80,ENE,3,ENE,11,0,no,10.9,3
4/10/2008,1009.1,31.9,26,29,79,NNW,3,NW,8,0,no,10.7,4
4/11/2008,1008.4,31,22.7,26,87,WNW,3,NNE,26,21.9,yes,0,6
4/12/2008,1008.3,31.7,24.5,27.9,79,SSW,3,E,7,0,no,9.6,6
4/13/2008,1008,31,25.1,28.1,80,WNW,5,W,16,0,no,9.1,6
4/14/2008,1007.7,32.1,25.2,28.8,79,VRB,2,WNW,7,0,no,11.1,3
4/15/2008,1009.1,32.6,27.2,29.2,82,W,5,SW,15,0,no,8.5,6
4/16/2008,1009.3,31.3,24.6,28.5,83,NNW,6,ESE,24,0,no,3.3,7
4/17/2008,1008.5,31.8,26.2,29.2,81,W,5,WNW,12,0,no,6.9,7
4/18/2008,1009,30.9,26.2,27.9,84,W,7,SW,17,0,no,0.3,7
4/19/2008,1008.8,31.8,27.7,28,80,WNW,6,WNW,14,0,no,5.9,6
4/20/2008,1008.6,32.1,27.6,29.6,79,NW,7,NW,15,0,no,9.9,5
4/21/2008,1008.2,32.2,27.8,29.5,80,WNW,6,WNW,13,0,no,10.6,2
4/22/2008,1009.3,32.2,28.1,29.7,79,W,7,W,15,0,no,10.6,3
4/23/2008,1010,32.3,27.8,29.7,79,WNW,7,WNW,15,0,no,10.1,4
4/24/2008,1009.8,32.1,28,29.6,78,W,8,W,15,0,no,10.6,3
4/25/2008,1008.8,32.3,28.2,29.7,77,W,8,W,14,0,no,10.5,3
4/26/2008,1008.2,32.1,22.8,29.6,78,W,10,NW,22,26.2,yes,9.5,5
4/27/2008,1008,29.4,23,27,86,WSW,8,NW,24,13.3,yes,0,7
4/28/2008,1007.2,30,26.8,28.5,83,W,10,W,20,0,no,0.7,7
4/29/2008,1007.6,31.9,26.6,29.2,81,WSW,9,WSW,18,0,no,7.4,7
4/30/2008,1008.7,31.9,28,29.5,79,W,6,W,13,0,no,8.7,6
5/1/2008,1009.1,32.3,28,29.7,81,WSW,7,W,13,0,no,9.2,4
5/2/2008,1008.6,31.9,25,28.9,85,W,6,SW,21,18.8,yes,6.7,5
5/3/2008,1008.4,32.1,25,28.8,85,W,4,SW,19,5.7,yes,7.6,7
5/4/2008,1009.4,31,24.6,28.1,87,WSW,3,SSW,14,21.1,yes,1,7
5/5/2008,1010.1,29.8,25.2,27.8,86,WNW,5,WNW,17,0,no,0,8
5/6/2008,1009.3,31.8,27.2,29.2,75,NW,7,NNW,15,0,no,9.3,6
5/7/2008,1009,32.6,27.4,29.6,76,WNW,7,WNW,15,0,no,10,3
5/8/2008,1010.5,32.1,25.4,29.4,73,WNW,7,W,16,0,no,9.6,7
5/9/2008,1010.8,31.8,27.2,29.2,71,W,7,WNW,19,0,no,10.5,4
5/10/2008,1010.5,31.4,27.1,29,68,W,8,W,13,0,no,11,1
5/11/2008,1010.3,31.8,27.5,29.4,72,W,9,W,16,0,no,8.8,3
5/12/2008,1010.5,31.6,25.6,28.4,81,W,7,WNW,23,2.9,yes,3.8,7
5/13/2008,1011.2,31.3,27,28.8,80,W,6,W,14,0,no,6.8,5
5/14/2008,1011.7,31.9,25.2,29,79,WSW,6,W,21,0,no,10.5,5
5/15/2008,1011.8,31.8,27.1,28.9,80,WSW,6,WNW,16,0,no,8.2,6
5/16/2008,1011.9,31.9,26.7,29.4,77,W,6,WSW,19,0,no,8,6
5/17/2008,1010.9,31.7,27.7,29.1,78,W,9,W,16,0,no,8.2,4
5/18/2008,1009.7,31.9,26.8,29.1,78,W,9,WSW,23,0,no,10.4,3
5/19/2008,1009.5,31.8,26.4,28.8,79,SW,8,WSW,20,0.2,yes,10.4,3
5/20/2008,1009.6,31.9,26.6,29.4,77,SW,7,W,18,0,no,10.9,3
5/21/2008,1009.4,32,27.3,29.4,78,W,6,WSW,13,1,yes,10.1,4
5/22/2008,1008.8,32.5,23.9,28.6,81,SW,7,W,26,14.7,yes,8.6,6
5/23/2008,1008.7,31.4,24.8,28.3,80,W,10,W,26,4.2,yes,6.6,7
5/24/2008,1008.2,31.7,26.8,28.8,81,WSW,7,WSW,14,0,no,6.6,6
5/25/2008,1007.9,31.9,26.9,29.3,78,WSW,6,WSW,13,0.2,yes,10.8,3
5/26/2008,1009.2,31.8,22.2,27.5,87,W,9,W,28,146.9,yes,3.7,7
5/27/2008,1009.3,29.9,24.4,27.4,84,WNW,7,W,24,0.6,yes,0,7
5/28/2008,1007.9,31.7,26.5,29,79,WSW,6,WSW,14,0.2,yes,9.6,6
5/29/2008,1008.4,31.9,25.6,28.6,82,SW,9,WSW,24,9.2,yes,8.6,7
5/30/2008,1009.7,29,24.6,27.4,82,WSW,12,WSW,36,3.3,yes,0,7
5/31/2008,1009.2,30.8,23.9,27.8,83,W,9,W,35,10.6,yes,0.9,7
6/1/2008,1008.3,29.9,25.4,28,83,W,11,W,32,2,yes,0.2,7
6/2/2008,1008.1,29.9,24.5,27.1,85,SW,12,WSW,28,8.5,yes,1,7
6/3/2008,1008.4,30.7,25.4,27.9,84,SW,11,WSW,26,11,yes,2.7,7
6/4/2008,1009.8,31.2,25.4,28.6,81,SW,11,SSW,27,0,no,6.2,7
6/5/2008,1009.2,31.7,26.6,29,81,WSW,7,WSW,18,0,no,5.9,7
6/6/2008,1008,31.9,27.1,29.1,82,SSW,7,SSW,13,0,no,9.1,6
6/7/2008,1007.9,31.4,27.1,28.8,83,SW,6,SSW,13,0,no,1.8,7
6/8/2008,1008.4,30.2,24.1,28.1,84,W,9,W,35,5.7,yes,0,8
6/9/2008,1009.6,29.1,26,27.9,85,W,7,WNW,25,0.6,yes,0,8
6/10/2008,1009.9,31.6,27.1,29,82,W,7,W,23,0,no,6.1,6
6/11/2008,1010,31.2,26.7,28.9,81,W,8,W,24,0.7,yes,8.5,6
6/12/2008,1009.8,31.3,25.4,29.1,80,W,9,W,31,1.8,yes,10.7,6
6/13/2008,1009.6,31,26.6,28.8,81,W,10,W,23,1,yes,3,7
6/14/2008,1009.2,31.5,27.5,29.1,80,W,10,WSW,20,0,no,3.5,7
6/15/2008,1008.5,30.9,27.6,29.2,78,W,12,W,22,0,no,8.9,7
6/16/2008,1008.6,31,24.9,28.9,80,WSW,9,WSW,26,0,no,1.2,7
6/17/2008,1008.9,31.4,23.4,28.7,82,WSW,7,WSW,19,6.2,yes,6.8,6
6/18/2008,1009.3,31.2,26.5,28.5,82,WSW,7,W,28,0,no,8.1,7
6/19/2008,1009.8,30.3,25.6,28.1,83,W,5,NNW,19,4.1,yes,0,6
6/20/2008,1010.1,31.2,25,28.4,81,W,9,NW,21,1.1,yes,7.2,6
6/21/2008,1010.7,30.8,23.4,27,85,WNW,9,W,32,30,yes,0,7
6/22/2008,1010.2,29.3,23.5,27.4,85,W,9,WNW,24,11.6,yes,0.1,7
6/23/2008,1010.1,29.2,22.7,27.2,85,W,8,W,30,16.3,yes,0,7
6/24/2008,1009.6,31.4,24.4,27.9,83,W,10,WSW,27,9.3,yes,6.4,7
6/25/2008,1010.1,31.2,27.3,28.7,81,W,8,WSW,17,0,no,3.7,7
6/26/2008,1009.9,31.1,26.7,28.8,78,W,7,W,15,0,no,10,6
6/27/2008,1009.7,31.1,22.7,28.5,80,SW,8,WSW,27,18.3,yes,9.3,6
6/28/2008,1009.5,30.3,23.6,28.3,84,WSW,9,WSW,31,5.2,yes,9.5,6
6/29/2008,1009.5,30.2,23.9,27.1,87,WSW,8,WNW,36,10.1,yes,1.9,7
6/30/2008,1009.9,31.2,24.3,27.7,83,S,10,WNW,34,17.6,yes,5.4,7
7/1/2008,1010.6,31.1,23.7,26.9,86,NNE,4,W,18,9.2,yes,0.8,7
7/2/2008,1010.4,31.1,25.3,28.5,83,NNW,4,NNW,10,1.3,yes,10.7,4
7/3/2008,1010.3,31.9,25.9,28.9,81,NW,5,NW,15,0,no,10.2,5
7/4/2008,1009.9,31.9,25.6,28.8,80,NNW,4,NNW,10,0,no,10,4
7/5/2008,1009.7,31.9,26.7,29.1,79,W,5,WNW,13,0,no,10.3,5
7/6/2008,1009.9,31.7,24.8,28.7,81,W,9,W,26,9.9,yes,9.4,5
7/7/2008,1009.4,31.3,27.4,29,80,W,9,W,17,0,no,8.1,7
7/8/2008,1008.9,30.9,27.4,28.6,79,W,9,WSW,21,0.8,yes,4.9,7
7/9/2008,1009.6,31.4,24.2,29.1,77,W,10,W,17,1.2,yes,10.1,5
7/10/2008,1010.2,31.3,25.8,28.9,79,W,10,W,27,2,yes,9.6,5
7/11/2008,1009.2,30.5,23.2,28.3,79,W,11,W,30,3.3,yes,4.2,7
7/12/2008,1008.1,31.2,26.6,28.8,77,WNW,10,WNW,26,0.8,yes,3.5,7
7/13/2008,1009.1,30.9,23.9,28.1,81,WNW,12,NNW,31,9.1,yes,4.9,7
7/14/2008,1010.3,29.1,23.6,25.7,92,W,14,W,31,136,yes,1.5,8
7/15/2008,1009.8,27.1,22.9,25.3,88,WNW,16,W,35,100.3,yes,0,8
7/16/2008,1008.1,30.3,23.5,27.9,80,WNW,12,W,32,9.1,yes,5.8,7
7/17/2008,1008,30,24.2,26.8,85,WNW,12,WNW,35,14.9,yes,2.3,7
7/18/2008,1007.9,29.2,24.5,27.6,83,W,13,W,37,6.7,yes,0.3,7
7/19/2008,1007.7,28.7,24.8,27.8,81,W,14,W,32,2.4,yes,0,8
7/20/2008,1007.6,31,23.4,28.7,79,WNW,13,WNW,26,6.1,yes,4.6,7
7/21/2008,1008.4,29.3,22.4,26.8,85,WNW,16,WNW,49,26.5,yes,0.4,7
7/22/2008,1008.3,29,22.4,26.3,84,WNW,21,W,49,21,yes,0.3,8
7/23/2008,1008.5,29.7,23.5,27.3,81,W,15,W,41,2.4,yes,1.6,7
7/24/2008,1009,29.8,25.2,27.6,84,WNW,12,WNW,33,0.8,yes,1.2,7
7/25/2008,1009,30.2,24.4,27.9,83,WNW,9,W,35,2.1,yes,3.9,7
7/26/2008,1009.4,29.8,24.2,26.9,86,W,11,W,35,3.3,yes,1,7
7/27/2008,1008.8,29.9,26.6,27.9,84,WSW,10,WNW,30,0,no,1.6,7
7/28/2008,1008.1,30.2,26.5,28,87,SW,8,SW,15,0,no,3.8,7
7/29/2008,1007.9,30.9,26.1,28.2,85,SW,6,SW,13,0,no,8.4,7
7/30/2008,1008.1,31.1,25.5,28.3,84,SSW,6,WSW,15,0,no,10.1,7
7/31/2008,1008.4,31,23.9,28,84,W,5,WSW,31,19.9,yes,10.1,6
8/1/2008,1008.9,30.2,27,28.4,83,WNW,9,WNW,17,0,no,10.8,5
8/2/2008,1008.6,31,26.8,28.4,80,NW,9,WNW,15,0,no,8.7,6
8/3/2008,1008.4,30.3,26.8,28.4,79,WNW,9,WNW,17,0,no,9.6,4
8/4/2008,1008.5,30.8,26.6,28.3,79,NW,8,WNW,19,0,no,10.2,4
8/5/2008,1009.6,30.9,26.7,28.4,80,WNW,6,W,13,0,no,10.6,3
8/6/2008,1009.6,30.9,27,28.4,80,WNW,6,NW,12,0,no,9.8,5
8/7/2008,1009.6,32.8,27.1,28.5,80,WSW,5,WSW,12,0,no,7.2,6
8/8/2008,1009.2,30.8,26.9,28.5,80,SW,7,SW,14,0.4,yes,8.9,7
8/9/2008,1008.8,30.9,27.2,28.7,82,SW,8,SSW,16,0,no,7.3,7
8/10/2008,1008.1,31.1,27.4,28.9,83,WSW,8,SW,14,0,no,7.2,7
8/11/2008,1007.7,31.1,26.5,28.8,84,SW,8,SW,15,4.3,yes,10.5,6
8/12/2008,1008.4,31.1,23,27.3,88,SSW,7,NNW,27,38.1,yes,4.7,7
8/13/2008,1009.5,32,22.8,27.2,89,S,5,WNW,31,21.5,yes,4.4,7
8/14/2008,1009.7,29.5,23.3,26.6,84,NW,11,W,32,3.2,yes,1.6,7
8/15/2008,1008.2,30.7,25.6,27.9,84,WNW,6,WNW,11,2,yes,3.5,6
8/16/2008,1008.6,31,27,28.4,81,NW,6,NW,12,0,no,10.7,6
8/17/2008,1009.7,30.8,27.2,28.5,79,NNW,7,NNW,15,0,no,10.9,5
8/18/2008,1010.2,30.9,26.4,28.4,79,NW,8,NNW,15,0,no,8.8,6
8/19/2008,1010.7,31.2,26.7,28.5,79,NW,7,WNW,13,0,no,10.2,5
8/20/2008,1011.6,30.9,23.6,27.3,83,NNW,9,SW,31,7.4,yes,8.3,6
8/21/2008,1011.2,30.8,24.7,27.8,82,NNW,6,NNW,16,0,no,5.7,7
8/22/2008,1010.3,30.8,25.4,27.6,83,NW,6,NNW,17,3.2,yes,6.1,6
8/23/2008,1010.1,30.5,26.4,28.4,79,WNW,9,W,18,0,no,9,7
8/24/2008,1009.6,30.5,25,28.1,80,WNW,11,WNW,27,3.7,yes,4.7,7
8/25/2008,1009.1,30.7,27.1,28.4,79,NW,9,WNW,18,0,no,8.9,6
8/26/2008,1009.2,31,23.9,28.2,79,WNW,9,WNW,24,3.8,yes,9.6,6
8/27/2008,1009,29.3,23.2,27.1,84,WNW,9,NW,24,2.1,yes,4.9,7
8/28/2008,1008.5,29.9,23.4,26.7,86,NW,9,WNW,31,16.3,yes,3.4,7
8/29/2008,1008.2,29.9,23.8,26.6,88,WNW,9,W,21,16,yes,1.3,8
8/30/2008,1008.8,29.9,23.6,26.4,88,W,10,SW,23,22.1,yes,4.4,8
8/31/2008,1009.4,28.4,24.1,26.5,85,W,11,W,28,8.1,yes,0.5,7
9/1/2008,1009.2,30.1,26.9,28.1,79,W,9,W,15,0,no,11.2,4
9/2/2008,1008.9,30.1,25.6,28.3,79,W,10,WNW,18,1.1,yes,11.1,3
9/3/2008,1008.9,30.3,26.2,28,82,W,9,W,24,1.6,yes,9.4,5
9/4/2008,1009.5,30.6,26.1,28,81,W,8,W,19,0,no,9.2,4
9/5/2008,1009.7,30.8,24.6,27.6,83,W,9,W,21,1.3,yes,6.3,6
9/6/2008,1009.9,30.2,25.2,27.4,81,WSW,10,WSW,26,1.1,yes,3.5,7
9/7/2008,1010.2,31,26.5,28.1,79,W,7,W,17,0,no,5,7
9/8/2008,1010.1,31,27,28.7,78,WSW,10,W,17,0,no,9.4,6
9/9/2008,1009.9,31.1,26.8,28.5,81,W,12,WNW,20,0,no,6.5,7
9/10/2008,1008.5,30.8,24.4,28.3,83,W,13,W,27,10.2,yes,10.5,6
9/11/2008,1008.3,29.9,24.6,27.2,84,W,15,W,39,5.1,yes,3,7
9/12/2008,1008.5,30.7,25.9,28.3,82,W,11,WNW,24,0.7,yes,10.2,4
9/13/2008,1010,31.2,25.6,28.5,81,W,6,W,14,0,no,10.3,4
9/14/2008,1011.4,31.1,26.9,28.6,79,W,7,WNW,14,0,no,10.8,3
9/15/2008,1011.4,31.2,26.7,28.5,77,WNW,6,WNW,12,0,no,9.7,5
9/16/2008,1011.2,31.3,26.9,28.5,79,WNW,6,WNW,12,0,no,10.1,5
9/17/2008,1011,31.3,27,28.6,78,NW,6,NW,14,0,no,10.8,3
9/18/2008,1010.4,30.9,26.4,28.3,77,NW,6,NW,14,0,no,10.3,3
9/19/2008,1010.2,31,26.1,28.6,75,W,7,W,15,0,no,10.6,2
9/20/2008,1010.8,31.5,26.7,28.9,75,W,7,WSW,15,0,no,10.8,3
9/21/2008,1010.3,31.8,26.8,28.6,75,W,5,W,17,0,no,8.2,6
9/22/2008,1010.1,31.2,24,28.2,78,WNW,4,N,14,4.8,yes,10.5,3
9/23/2008,1010,31.1,23.6,27.4,81,VRB,2,NNW,7,0,no,8,4
9/24/2008,1010.8,31.5,24.9,27.9,79,VRB,2,W,10,0,no,10.3,3
9/25/2008,1011.9,31.8,26.1,28.3,78,NW,4,WNW,16,2.4,yes,7.8,7
9/26/2008,1011.5,30.9,26.7,28.4,76,NNW,6,NNW,13,0,no,7.4,7
9/27/2008,1011.4,31.6,26.6,28.7,73,WNW,6,WNW,15,0,no,9.8,5
9/28/2008,1011.6,31.3,25.6,28.4,72,WNW,5,NW,13,0,no,10.1,6
9/29/2008,1010.9,31.2,25.4,28.3,74,NW,5,NW,11,0.6,yes,10.9,7
9/30/2008,1010.1,31.3,24.9,28.2,74,NW,4,NW,9,0,no,11,3
10/1/2008,1009.7,31.7,27.1,28.7,71,W,6,W,12,0,no,11,2
10/2/2008,1009.3,31.4,26.8,28.7,70,WNW,5,WNW,12,0,no,11.1,5
10/3/2008,1009.6,31.8,23.5,27.9,74,VRB,2,NW,7,0,no,11,2
10/4/2008,1010.1,31.7,24,28.2,75,W,3,WSW,7,0,no,11.2,3
10/5/2008,1010.9,32.2,27.2,28.9,73,NW,4,WNW,9,0,no,10.8,4
10/6/2008,1010.8,31.8,26.6,28.8,73,NW,5,NNW,12,0,no,11.1,2
10/7/2008,1011.1,32,27.4,29.1,72,W,5,W,10,0,no,11.3,3
10/8/2008,1010.2,32,24.1,28.2,74,NW,3,WNW,8,0,no,10.9,4
10/9/2008,1010.8,32.6,26,28.8,75,N,3,NNW,10,0,no,10.4,5
10/10/2008,1011.1,32.6,25.2,28.7,79,NNW,3,NNW,11,0,no,10.1,4
